entry_time,exit_time,direction,entry_price,exit_price,position_size,rsi,macd,signal_line,+DI,-DI,adx,divergence,entry_reason,profit,return_pct,capital_left,entry_sl
2015-01-09 11:45:00+05:30,2015-01-30 14:10:00+05:30,buy,8254.8,8799.1,0.6057,20.72,-9.2047,-6.5079,2.24,5.63,63.82,bullish,"RSI < oversold, ADX strong, Bullish Divergence",329.68,6.59,50329.68,8089.7
2015-01-30 14:55:00+05:30,2015-02-06 15:10:00+05:30,buy,8796.8,8654.7,0.5684,26.44,-13.4636,-13.2767,2.79,9.72,37.53,bullish,"RSI < oversold, ADX strong, Bullish Divergence",-80.77,-1.62,50248.91,8620.86
2015-02-06 15:20:00+05:30,2015-02-12 09:15:00+05:30,short,8667.85,8662.95,0.5768,38.98,-7.4229,-7.2214,1.11,21.71,66.93,bearish,"MACD < Signal, -DI > +DI, ADX strong, Bearish Divergence",2.83,0.06,50251.74,8841.21
2015-02-12 09:35:00+05:30,2015-02-13 12:00:00+05:30,short,8638.2,8779.65,0.5788,47.92,4.8329,4.6044,26.7,2.16,48.84,bearish,"ADX strong, Bearish Divergence",-81.87,-1.64,50169.87,8810.96
2015-02-13 12:05:00+05:30,2015-02-24 14:35:00+05:30,buy,8776.5,8727.35,0.5697,80.11,9.8441,8.3511,28.17,28.4,52.34,bullish,"MACD > Signal, ADX strong, Bullish Divergence",-28.0,-0.56,50141.87,8600.97
2015-02-24 15:20:00+05:30,2015-02-28 13:20:00+05:30,buy,8759.55,8753.3,0.5708,44.28,-1.8402,-2.6955,12.11,10.87,24.94,bullish,"MACD > Signal, +DI > -DI, ADX strong, Bullish Divergence",-3.57,-0.07,50138.3,8584.36
2015-02-28 13:25:00+05:30,2015-03-02 09:15:00+05:30,short,8769.55,8956.4,0.5702,21.09,-27.8063,-16.3604,9.47,8.42,12.67,bearish,"MACD < Signal, Bearish Divergence",-106.54,-2.13,50031.76,8944.94
2015-03-02 09:50:00+05:30,2015-03-04 14:50:00+05:30,buy,8959.6,8902.9,0.5581,78.71,33.8532,28.8587,31.84,23.51,23.45,bullish,"MACD > Signal, +DI > -DI, ADX strong, Bullish Divergence",-31.64,-0.63,50000.11,8780.41
2015-03-04 15:15:00+05:30,2015-03-09 13:40:00+05:30,buy,8917.55,8764.0,0.5607,21.77,-33.3254,-26.3474,7.83,6.26,42.89,bullish,"RSI < oversold, +DI > -DI, ADX strong, Bullish Divergence",-86.1,-1.72,49914.02,8739.2
2015-03-09 14:25:00+05:30,2015-03-19 10:05:00+05:30,short,8777.45,8786.25,0.5696,39.66,-9.7025,-10.612,11.4,20.56,16.93,bearish,"-DI > +DI, Bearish Divergence",-5.01,-0.1,49909.01,8953.0
2015-03-19 10:45:00+05:30,2015-03-30 13:20:00+05:30,short,8766.25,8446.8,0.5704,34.77,14.7911,17.8232,11.5,3.23,37.81,bearish,"MACD < Signal, ADX strong, Bearish Divergence",182.21,3.64,50091.22,8941.58
2015-03-30 13:30:00+05:30,2015-04-06 13:40:00+05:30,short,8442.85,8615.5,0.5922,81.22,9.8499,7.365,21.38,28.21,8.62,bearish,"RSI > overbought, -DI > +DI, Bearish Divergence",-102.24,-2.04,49988.98,8611.71
2015-04-06 14:10:00+05:30,2015-04-09 14:55:00+05:30,short,8628.7,8763.8,0.5795,72.67,9.8535,8.1935,22.1,23.87,15.58,bearish,"RSI > overbought, -DI > +DI, Bearish Divergence",-78.29,-1.57,49910.69,8801.27
2015-04-09 15:15:00+05:30,2015-04-23 09:15:00+05:30,short,8781.75,8461.0,0.5694,85.77,10.7751,5.086,26.68,34.38,26.04,bearish,"RSI > overbought, -DI > +DI, ADX strong, Bearish Divergence",182.64,3.65,50093.32,8957.38
2015-04-23 09:20:00+05:30,2015-05-04 15:05:00+05:30,short,8461.25,8327.5,0.5909,90.66,27.0443,17.1952,45.41,20.4,14.92,bearish,"RSI > overbought, Bearish Divergence",79.03,1.58,50172.35,8630.48
2015-05-04 15:15:00+05:30,2015-05-08 11:05:00+05:30,short,8333.8,8170.75,0.6,65.84,10.0252,4.2766,24.1,30.37,15.99,bearish,"-DI > +DI, Bearish Divergence",97.83,1.96,50270.18,8500.48
2015-05-08 11:45:00+05:30,2015-05-15 09:20:00+05:30,short,8173.7,8277.65,0.6117,62.77,12.5434,15.4841,18.32,19.86,23.93,bearish,"MACD < Signal, -DI > +DI, ADX strong, Bearish Divergence",-63.59,-1.27,50206.6,8337.17
2015-05-15 09:45:00+05:30,2015-05-19 12:10:00+05:30,short,8245.6,8399.25,0.6064,56.87,12.9866,12.6045,21.64,24.76,13.08,bearish,"-DI > +DI, Bearish Divergence",-93.17,-1.86,50113.42,8410.51
2015-05-19 12:20:00+05:30,2015-06-01 09:15:00+05:30,short,8397.25,8442.75,0.5954,78.82,10.5117,7.7949,38.48,20.46,25.23,bearish,"RSI > overbought, ADX strong, Bearish Divergence",-27.09,-0.54,50086.33,8565.2
2015-06-01 09:30:00+05:30,2015-06-17 13:45:00+05:30,short,8436.35,8106.55,0.5927,61.27,9.9791,9.3963,17.14,22.01,27.77,bearish,"-DI > +DI, ADX strong, Bearish Divergence",195.47,3.91,50281.81,8605.08
2015-06-17 14:15:00+05:30,2015-06-29 09:15:00+05:30,buy,8110.85,8221.1,0.6165,72.85,9.5595,6.8431,29.94,17.38,21.51,bullish,"MACD > Signal, +DI > -DI, ADX strong, Bullish Divergence",67.97,1.36,50349.78,7948.63
2015-06-29 09:35:00+05:30,2015-07-08 11:05:00+05:30,buy,8231.95,8380.65,0.6074,21.12,-36.4633,-18.6518,2.21,13.59,38.4,bullish,"RSI < oversold, ADX strong, Bullish Divergence",90.32,1.81,50440.1,8067.31
2015-07-08 11:40:00+05:30,2015-07-15 09:20:00+05:30,short,8376.3,8485.9,0.5969,17.12,-25.8214,-23.6996,3.34,8.75,24.19,bearish,"MACD < Signal, -DI > +DI, ADX strong, Bearish Divergence",-65.42,-1.31,50374.68,8543.83
2015-07-15 09:25:00+05:30,2015-07-31 11:00:00+05:30,short,8494.05,8499.6,0.5886,69.63,5.337,2.2417,26.54,23.02,14.77,bearish,Bearish Divergence,-3.27,-0.07,50371.41,8663.93
2015-07-31 11:05:00+05:30,2015-08-11 14:10:00+05:30,buy,8497.7,8445.9,0.5884,83.76,10.9814,9.5175,29.27,43.18,42.9,bullish,"MACD > Signal, ADX strong, Bullish Divergence",-30.48,-0.61,50340.93,8327.75
2015-08-11 14:35:00+05:30,2015-08-21 09:15:00+05:30,buy,8466.15,8255.25,0.5906,45.23,-5.3928,-7.0608,13.23,12.06,34.42,bullish,"MACD > Signal, +DI > -DI, ADX strong, Bullish Divergence",-124.56,-2.49,50216.37,8296.83
2015-08-21 09:50:00+05:30,2015-08-25 12:55:00+05:30,short,8260.0,7849.15,0.6053,24.07,-42.2352,-36.3017,7.28,9.11,13.99,bearish,"MACD < Signal, -DI > +DI, Bearish Divergence",248.69,4.97,50465.06,8425.2
2015-08-25 13:00:00+05:30,2015-08-27 13:10:00+05:30,short,7860.15,7943.7,0.6361,83.22,17.3215,2.248,29.6,32.29,12.15,bearish,"RSI > overbought, -DI > +DI, Bearish Divergence",-53.15,-1.06,50411.91,8017.35
2015-08-27 14:20:00+05:30,2015-09-08 14:25:00+05:30,short,7954.15,7708.0,0.6286,54.1,11.4616,11.7373,14.42,20.68,17.74,bearish,"MACD < Signal, -DI > +DI, Bearish Divergence",154.73,3.09,50566.64,8113.23
2015-09-08 14:45:00+05:30,2015-09-22 13:50:00+05:30,buy,7704.3,7875.8,0.649,79.29,22.4265,20.3452,28.76,32.57,14.17,bullish,"MACD > Signal, Bullish Divergence",111.3,2.23,50677.95,7550.21
2015-09-22 13:55:00+05:30,2015-09-29 09:15:00+05:30,buy,7869.6,7712.1,0.6354,11.66,-24.6095,-14.9746,0.64,4.07,67.38,bullish,"RSI < oversold, ADX strong, Bullish Divergence",-100.08,-2.0,50577.87,7712.21
2015-09-29 09:30:00+05:30,2015-10-28 13:25:00+05:30,buy,7718.1,8155.1,0.6478,9.02,-34.9164,-24.564,2.64,8.76,21.55,bullish,"RSI < oversold, ADX strong, Bullish Divergence",283.09,5.66,50860.96,7563.74
2015-10-28 14:00:00+05:30,2015-11-02 11:30:00+05:30,buy,8169.65,8013.75,0.612,35.73,-7.609,-8.6155,13.89,15.24,26.92,bullish,"MACD > Signal, ADX strong, Bullish Divergence",-95.41,-1.91,50765.55,8006.26
2015-11-02 11:45:00+05:30,2015-11-05 15:25:00+05:30,buy,8014.7,7947.95,0.6239,30.36,-8.6627,-8.5824,6.56,12.51,21.4,bullish,"ADX strong, Bullish Divergence",-41.65,-0.83,50723.9,7854.41
2015-11-06 09:20:00+05:30,2015-11-20 10:45:00+05:30,short,7993.55,7872.95,0.6255,48.29,-7.9622,-9.6427,23.54,25.27,20.65,bearish,"-DI > +DI, ADX strong, Bearish Divergence",75.44,1.51,50799.34,8153.42
2015-11-20 10:50:00+05:30,2015-12-16 09:35:00+05:30,short,7874.4,7731.1,0.635,67.72,6.4148,1.8368,42.12,28.75,21.65,bearish,"ADX strong, Bearish Divergence",91.0,1.82,50890.33,8031.89
2015-12-16 09:45:00+05:30,2015-12-28 09:15:00+05:30,short,7724.8,7885.85,0.6473,66.43,14.4756,13.409,27.51,18.24,33.57,bearish,"ADX strong, Bearish Divergence",-104.25,-2.08,50786.09,7879.3
2015-12-28 09:25:00+05:30,2016-01-14 13:10:00+05:30,short,7889.8,7579.3,0.6337,76.15,6.6557,2.6168,37.97,29.56,22.29,bearish,"RSI > overbought, ADX strong, Bearish Divergence",196.76,3.94,50982.85,8047.6
2016-01-14 14:55:00+05:30,2016-01-18 09:55:00+05:30,buy,7535.85,7400.6,0.6635,45.28,-5.212,-2.067,10.26,6.49,27.63,bullish,"+DI > -DI, ADX strong, Bullish Divergence",-89.74,-1.79,50893.11,7385.13
2016-01-18 10:30:00+05:30,2016-01-20 09:20:00+05:30,buy,7418.1,7307.65,0.674,53.05,-16.1358,-19.8937,13.44,19.14,19.96,bullish,"MACD > Signal, Bullish Divergence",-74.44,-1.49,50818.67,7269.74
2016-01-20 09:45:00+05:30,2016-01-22 10:50:00+05:30,short,7304.25,7390.8,0.6845,18.38,-33.7262,-21.4982,3.23,10.52,18.73,bearish,"MACD < Signal, -DI > +DI, Bearish Divergence",-59.24,-1.18,50759.43,7450.34
2016-01-22 11:25:00+05:30,2016-01-29 14:35:00+05:30,short,7409.1,7546.1,0.6748,69.27,20.4164,21.082,24.03,26.47,27.07,bearish,"MACD < Signal, -DI > +DI, ADX strong, Bearish Divergence",-92.45,-1.85,50666.98,7557.28
2016-01-29 14:45:00+05:30,2016-02-08 11:00:00+05:30,short,7541.4,7505.5,0.663,54.4,8.5446,8.6917,13.13,20.74,17.92,bearish,"MACD < Signal, -DI > +DI, Bearish Divergence",23.8,0.48,50690.78,7692.23
2016-02-08 11:45:00+05:30,2016-02-12 14:45:00+05:30,short,7495.4,7029.3,0.6671,46.32,3.0139,4.3201,8.14,17.69,17.51,bearish,"MACD < Signal, -DI > +DI, Bearish Divergence",310.94,6.22,51001.72,7645.31
2016-02-12 15:00:00+05:30,2016-02-17 09:15:00+05:30,buy,6987.3,7025.25,0.7156,54.29,14.6592,14.7505,17.36,17.72,8.16,bullish,Bullish Divergence,27.16,0.54,51028.87,6847.55
2016-02-17 09:25:00+05:30,2016-02-23 15:15:00+05:30,buy,7027.75,7103.4,0.7115,34.08,-19.5826,-18.1845,13.28,8.85,20.94,bullish,"+DI > -DI, ADX strong, Bullish Divergence",53.82,1.08,51082.7,6887.2
2016-02-24 09:35:00+05:30,2016-02-29 12:55:00+05:30,short,7059.2,7020.4,0.7083,16.51,-18.0251,-12.1912,1.95,12.93,32.06,bearish,"MACD < Signal, -DI > +DI, ADX strong, Bearish Divergence",27.48,0.55,51110.18,7200.38
2016-02-29 13:00:00+05:30,2016-03-01 09:45:00+05:30,short,7041.5,7127.3,0.7101,51.43,-5.0499,-15.9329,13.81,22.34,29.6,bearish,"-DI > +DI, ADX strong, Bearish Divergence",-60.93,-1.22,51049.25,7182.33
2016-03-01 09:55:00+05:30,2016-03-16 11:35:00+05:30,buy,7135.55,7419.1,0.7007,85.4,29.3254,17.1836,48.0,24.32,37.32,bullish,"MACD > Signal, +DI > -DI, ADX strong, Bullish Divergence",198.68,3.97,51247.94,6992.84
2016-03-16 11:40:00+05:30,2016-04-05 15:00:00+05:30,buy,7412.65,7618.15,0.6745,29.05,-7.4489,-6.6681,8.32,10.12,27.97,bullish,"RSI < oversold, ADX strong, Bullish Divergence",138.61,2.77,51386.55,7264.4
2016-04-05 15:20:00+05:30,2016-04-12 09:15:00+05:30,short,7596.3,7681.35,0.6582,32.11,-11.161,-8.488,11.28,16.19,38.6,bearish,"MACD < Signal, -DI > +DI, ADX strong, Bearish Divergence",-55.98,-1.12,51330.57,7748.23
2016-04-12 09:25:00+05:30,2016-04-13 10:35:00+05:30,short,7688.8,7840.05,0.6503,87.14,27.003,25.2461,41.5,42.8,10.89,bearish,"RSI > overbought, -DI > +DI, Bearish Divergence",-98.36,-1.97,51232.21,7842.58
2016-04-13 10:45:00+05:30,2016-04-27 10:15:00+05:30,short,7838.3,7983.6,0.6379,65.53,26.968,28.4066,24.47,20.28,36.54,bearish,"MACD < Signal, ADX strong, Bearish Divergence",-92.69,-1.85,51139.52,7995.07
2016-04-27 10:25:00+05:30,2016-05-09 11:00:00+05:30,short,7981.2,7838.45,0.6265,62.72,7.6933,7.531,16.3,41.35,30.46,bearish,"-DI > +DI, ADX strong, Bearish Divergence",89.43,1.79,51228.95,8140.82
2016-05-09 11:05:00+05:30,2016-05-17 12:45:00+05:30,short,7839.15,7932.85,0.6378,72.46,19.4998,21.6094,25.77,25.16,17.62,bearish,"RSI > overbought, MACD < Signal, Bearish Divergence",-59.76,-1.2,51169.19,7995.93
2016-05-17 13:15:00+05:30,2016-05-25 11:40:00+05:30,short,7923.05,7877.65,0.6311,47.64,6.3881,8.011,18.01,15.57,30.96,bearish,"MACD < Signal, ADX strong, Bearish Divergence",28.65,0.57,51197.84,8081.51
2016-05-25 12:40:00+05:30,2016-05-26 15:00:00+05:30,short,7886.05,8059.35,0.634,63.86,10.1998,12.5028,24.95,18.24,17.47,bearish,"MACD < Signal, Bearish Divergence",-109.87,-2.2,51087.97,8043.77
2016-05-27 09:25:00+05:30,2016-06-07 12:40:00+05:30,short,8113.7,8274.45,0.6162,88.89,25.3359,19.2609,41.39,42.16,11.21,bearish,"RSI > overbought, -DI > +DI, Bearish Divergence",-99.05,-1.98,50988.92,8275.97
2016-06-07 12:45:00+05:30,2016-06-20 12:45:00+05:30,short,8284.65,8229.2,0.6035,81.16,10.7735,7.0282,31.76,25.4,12.83,bearish,"RSI > overbought, Bearish Divergence",33.46,0.67,51022.38,8450.34
2016-06-20 12:55:00+05:30,2016-06-24 15:05:00+05:30,short,8217.8,8093.3,0.6084,67.33,9.8926,8.941,19.77,26.28,11.78,bearish,"-DI > +DI, Bearish Divergence",75.75,1.52,51098.13,8382.16
2016-06-24 15:10:00+05:30,2016-08-03 15:15:00+05:30,buy,8089.35,8535.65,0.6181,66.79,20.1471,19.1164,18.05,30.81,12.0,bullish,"MACD > Signal, Bullish Divergence",275.86,5.52,51373.99,7927.56
2016-08-04 09:40:00+05:30,2016-08-08 09:15:00+05:30,short,8543.9,8711.0,0.5852,40.41,-7.3687,-5.7512,27.14,11.41,51.89,bearish,"MACD < Signal, ADX strong, Bearish Divergence",-97.79,-1.96,51276.2,8714.78
2016-08-08 09:55:00+05:30,2016-08-30 14:15:00+05:30,short,8717.85,8720.35,0.5735,69.98,17.9925,16.2937,34.05,24.67,18.88,bearish,Bearish Divergence,-1.43,-0.03,51274.76,8892.21
2016-08-30 14:20:00+05:30,2016-09-06 12:10:00+05:30,short,8725.1,8901.45,0.5731,65.33,9.1003,8.8079,20.07,33.16,9.32,bearish,"-DI > +DI, Bearish Divergence",-101.07,-2.02,51173.7,8899.6
2016-09-06 12:20:00+05:30,2016-09-12 09:15:00+05:30,buy,8902.95,8724.2,0.5616,68.81,7.5416,8.7251,19.68,26.86,29.29,bullish,"ADX strong, Bullish Divergence",-100.39,-2.01,51073.31,8724.89
2016-09-12 09:55:00+05:30,2016-09-27 14:40:00+05:30,buy,8734.15,8699.5,0.5725,19.2,-41.5821,-33.793,4.56,12.96,47.46,bullish,"RSI < oversold, ADX strong, Bullish Divergence",-19.84,-0.4,51053.48,8559.47
2016-09-27 15:20:00+05:30,2016-10-03 14:50:00+05:30,short,8713.5,8741.05,0.5738,35.58,-8.7275,-9.6565,14.09,17.8,20.68,bearish,"-DI > +DI, ADX strong, Bearish Divergence",-15.81,-0.32,51037.67,8887.77
2016-10-03 14:55:00+05:30,2016-10-18 15:15:00+05:30,short,8744.3,8680.0,0.5718,66.98,6.9383,5.8761,21.88,22.1,10.95,bearish,"-DI > +DI, Bearish Divergence",36.77,0.74,51074.43,8919.19
2016-10-18 15:20:00+05:30,2016-11-09 13:15:00+05:30,short,8682.75,8363.15,0.5759,82.61,16.6294,15.0709,25.8,35.83,15.04,bearish,"RSI > overbought, -DI > +DI, Bearish Divergence",184.06,3.68,51258.49,8856.41
2016-11-09 14:05:00+05:30,2016-11-10 10:50:00+05:30,short,8442.05,8582.75,0.5923,81.91,41.5886,32.3604,39.27,18.83,33.11,bearish,"RSI > overbought, ADX strong, Bearish Divergence",-83.34,-1.67,51175.16,8610.89
2016-11-10 11:00:00+05:30,2016-11-11 09:35:00+05:30,buy,8574.5,8403.5,0.5831,75.62,30.0687,33.7926,30.32,26.02,26.48,bullish,"+DI > -DI, ADX strong, Bullish Divergence",-99.71,-1.99,51075.45,8403.01
2016-11-11 09:40:00+05:30,2016-11-15 09:15:00+05:30,buy,8400.15,8215.2,0.5952,15.01,-40.0762,-26.7429,1.03,8.45,26.09,bullish,"RSI < oversold, ADX strong, Bullish Divergence",-110.08,-2.2,50965.36,8232.15
2016-11-15 09:20:00+05:30,2016-11-21 09:20:00+05:30,buy,8209.55,8050.5,0.609,18.88,-31.1488,-21.4139,8.34,4.39,30.91,bullish,"RSI < oversold, +DI > -DI, ADX strong, Bullish Divergence",-96.86,-1.94,50868.5,8045.36
2016-11-21 09:40:00+05:30,2016-11-25 12:20:00+05:30,short,8055.2,8079.2,0.6207,32.8,-9.5431,-8.2225,19.62,13.61,23.06,bearish,"MACD < Signal, ADX strong, Bearish Divergence",-14.9,-0.3,50853.6,8216.3
2016-11-25 13:00:00+05:30,2016-12-02 15:00:00+05:30,buy,8071.25,8078.25,0.6195,58.8,8.9837,10.2376,28.63,9.34,39.51,bullish,"+DI > -DI, ADX strong, Bullish Divergence",4.34,0.09,50857.94,7909.82
2016-12-02 15:10:00+05:30,2016-12-19 15:10:00+05:30,buy,8085.65,8104.7,0.6184,23.12,-10.4147,-6.3384,0.32,20.04,48.7,bullish,"RSI < oversold, ADX strong, Bullish Divergence",11.78,0.24,50869.72,7923.94
2016-12-20 09:40:00+05:30,2016-12-23 09:55:00+05:30,buy,8112.1,7943.9,0.6164,43.4,-1.6901,-2.159,23.48,18.95,15.64,bullish,"MACD > Signal, +DI > -DI, Bullish Divergence",-103.68,-2.07,50766.04,7949.86
2016-12-23 10:05:00+05:30,2016-12-28 09:50:00+05:30,short,7949.05,8064.35,0.629,36.45,-8.6698,-6.0736,15.78,9.96,25.0,bearish,"MACD < Signal, ADX strong, Bearish Divergence",-72.52,-1.45,50693.52,8108.03
2016-12-28 10:05:00+05:30,2016-12-30 14:35:00+05:30,short,8070.2,8192.4,0.6196,65.56,21.9032,20.8405,33.42,13.36,35.18,bearish,"ADX strong, Bearish Divergence",-75.72,-1.51,50617.8,8231.6
2016-12-30 14:50:00+05:30,2017-01-06 10:00:00+05:30,short,8194.5,8304.9,0.6102,69.43,4.9678,3.5847,27.86,24.43,22.71,bearish,"ADX strong, Bearish Divergence",-67.37,-1.35,50550.44,8358.39
2017-01-06 10:05:00+05:30,2017-04-19 09:50:00+05:30,buy,8302.15,9081.95,0.6023,75.04,8.7771,7.7454,38.01,17.71,29.11,bullish,"MACD > Signal, +DI > -DI, ADX strong, Bullish Divergence",469.67,9.39,51020.11,8136.11
2017-04-19 10:20:00+05:30,2017-06-27 13:35:00+05:30,buy,9104.8,9500.8,0.5492,52.08,-11.1716,-14.6741,22.53,16.09,13.33,bullish,"MACD > Signal, +DI > -DI, Bullish Divergence",217.48,4.35,51237.59,8922.7
2017-06-27 13:40:00+05:30,2017-08-09 13:40:00+05:30,buy,9496.1,9923.3,0.5265,28.26,-8.358,-7.7693,7.3,3.76,20.65,bullish,"RSI < oversold, +DI > -DI, ADX strong, Bullish Divergence",224.92,4.5,51462.52,9306.18
2017-08-09 14:30:00+05:30,2017-08-11 09:15:00+05:30,buy,9942.2,9724.35,0.5029,56.51,-1.3261,-4.1462,14.93,19.5,21.9,bullish,"MACD > Signal, ADX strong, Bullish Divergence",-109.56,-2.19,51352.96,9743.36
2017-08-11 09:35:00+05:30,2017-09-22 14:35:00+05:30,buy,9737.2,9967.0,0.5135,34.31,-28.7753,-20.1211,7.54,27.14,43.59,bullish,"ADX strong, Bullish Divergence",118.0,2.36,51470.96,9542.46
2017-09-22 15:00:00+05:30,2017-09-27 14:20:00+05:30,buy,9976.0,9751.8,0.5012,37.08,-8.7688,-8.8964,10.03,18.46,42.3,bullish,"MACD > Signal, ADX strong, Bullish Divergence",-112.37,-2.25,51358.59,9776.48
2017-09-27 14:25:00+05:30,2017-10-04 10:00:00+05:30,short,9759.1,9895.4,0.5123,22.71,-12.1639,-8.4446,1.71,10.56,15.56,bearish,"MACD < Signal, -DI > +DI, Bearish Divergence",-69.83,-1.4,51288.77,9954.28
2017-10-04 10:20:00+05:30,2017-11-09 12:50:00+05:30,buy,9904.05,10273.4,0.5048,84.14,11.6707,8.4247,37.71,25.56,23.4,bullish,"MACD > Signal, +DI > -DI, ADX strong, Bullish Divergence",186.45,3.73,51475.21,9705.97
2017-11-09 13:15:00+05:30,2017-11-15 12:55:00+05:30,buy,10295.55,10137.0,0.4856,45.11,-8.444,-10.5855,11.6,24.87,45.24,bullish,"MACD > Signal, ADX strong, Bullish Divergence",-76.99,-1.54,51398.22,10089.64
2017-11-15 13:20:00+05:30,2017-12-01 13:50:00+05:30,buy,10146.8,10197.65,0.4928,44.24,-3.6543,-4.3942,11.03,17.92,23.21,bullish,"MACD > Signal, ADX strong, Bullish Divergence",25.06,0.5,51423.28,9943.86
2017-12-01 14:10:00+05:30,2017-12-08 10:15:00+05:30,short,10191.7,10246.75,0.4906,23.16,-7.3646,-5.0868,1.07,20.64,18.55,bearish,"MACD < Signal, -DI > +DI, Bearish Divergence",-27.01,-0.54,51396.27,10395.53
2017-12-08 10:50:00+05:30,2017-12-15 09:35:00+05:30,short,10248.7,10357.1,0.4879,70.85,20.3611,22.5638,23.52,31.76,18.7,bearish,"RSI > overbought, MACD < Signal, -DI > +DI, Bearish Divergence",-52.89,-1.06,51343.38,10453.67
2017-12-15 09:55:00+05:30,2017-12-18 09:50:00+05:30,short,10369.35,10333.25,0.4822,85.2,45.8508,39.0304,43.05,23.92,33.71,bearish,"RSI > overbought, ADX strong, Bearish Divergence",17.41,0.35,51360.79,10576.74
2017-12-18 10:30:00+05:30,2018-01-08 09:15:00+05:30,short,10397.25,10607.75,0.4809,86.26,20.7972,8.699,29.3,49.22,32.61,bearish,"RSI > overbought, -DI > +DI, ADX strong, Bearish Divergence",-101.23,-2.02,51259.56,10605.2
2018-01-08 09:35:00+05:30,2018-01-18 09:15:00+05:30,short,10606.4,10857.8,0.4714,86.85,16.1968,10.7354,43.4,25.31,26.19,bearish,"RSI > overbought, ADX strong, Bearish Divergence",-118.51,-2.37,51141.05,10818.53
2018-01-18 10:10:00+05:30,2018-01-23 09:15:00+05:30,short,10866.7,11017.5,0.4601,78.16,28.1085,28.644,46.81,13.56,44.77,bearish,"RSI > overbought, MACD < Signal, ADX strong, Bearish Divergence",-69.38,-1.39,51071.67,11084.03
2018-01-23 09:50:00+05:30,2018-02-06 14:00:00+05:30,short,11041.25,10521.95,0.4528,80.06,28.0248,22.398,38.25,35.34,23.42,bearish,"RSI > overbought, ADX strong, Bearish Divergence",235.14,4.7,51306.81,11262.08
2018-02-06 14:55:00+05:30,2018-02-15 12:55:00+05:30,short,10533.0,10616.75,0.4747,64.22,36.7581,37.8179,18.8,29.93,15.77,bearish,"MACD < Signal, -DI > +DI, Bearish Divergence",-39.76,-0.8,51267.05,10743.66
2018-02-15 13:15:00+05:30,2018-02-19 10:00:00+05:30,buy,10578.9,10379.4,0.4726,53.73,5.7815,6.8979,28.65,15.96,26.61,bullish,"+DI > -DI, ADX strong, Bullish Divergence",-94.28,-1.89,51172.77,10367.32
2018-02-19 10:30:00+05:30,2018-02-26 09:15:00+05:30,short,10410.3,10528.7,0.4803,34.85,-17.3681,-19.1254,4.67,21.07,16.08,bearish,"-DI > +DI, Bearish Divergence",-56.87,-1.14,51115.9,10618.51
2018-02-26 09:35:00+05:30,2018-03-12 13:20:00+05:30,short,10531.7,10351.95,0.4748,72.47,14.7716,10.4804,41.34,10.77,21.14,bearish,"RSI > overbought, ADX strong, Bearish Divergence",85.35,1.71,51201.25,10742.33
2018-03-12 13:50:00+05:30,2018-03-27 09:15:00+05:30,short,10359.85,10166.95,0.4826,75.13,9.8645,7.8906,30.68,19.5,18.65,bearish,"RSI > overbought, Bearish Divergence",93.09,1.86,51294.34,10567.05
2018-03-27 09:30:00+05:30,2018-04-05 14:45:00+05:30,short,10191.15,10305.55,0.4906,87.48,33.9577,28.9165,43.89,22.23,22.63,bearish,"RSI > overbought, ADX strong, Bearish Divergence",-56.12,-1.12,51238.22,10394.97
2018-04-05 15:00:00+05:30,2018-05-17 10:50:00+05:30,buy,10313.2,10704.2,0.4848,82.11,9.2216,6.7708,30.52,27.79,17.55,bullish,"MACD > Signal, +DI > -DI, Bullish Divergence",189.56,3.79,51427.77,10106.94
2018-05-17 11:10:00+05:30,2018-05-21 14:25:00+05:30,buy,10711.35,10508.05,0.4668,39.02,-9.5961,-9.1023,9.0,18.23,28.25,bullish,"ADX strong, Bullish Divergence",-94.9,-1.9,51332.87,10497.12
2018-05-21 15:05:00+05:30,2018-06-27 14:10:00+05:30,buy,10514.3,10671.15,0.4755,43.51,-5.7213,-6.5293,18.25,10.37,33.9,bullish,"MACD > Signal, +DI > -DI, ADX strong, Bullish Divergence",74.58,1.49,51407.45,10304.01
2018-06-27 14:15:00+05:30,2018-09-04 14:25:00+05:30,buy,10670.25,11506.9,0.4686,28.73,-14.4753,-13.584,9.08,6.55,15.69,bullish,"RSI < oversold, +DI > -DI, Bullish Divergence",392.05,7.84,51799.51,10456.84
2018-09-04 14:30:00+05:30,2018-09-11 14:05:00+05:30,buy,11501.7,11359.1,0.4347,28.92,-15.3202,-11.1418,8.73,6.32,23.49,bullish,"RSI < oversold, +DI > -DI, ADX strong, Bullish Divergence",-61.99,-1.24,51737.52,11271.67
2018-09-11 14:35:00+05:30,2018-09-14 13:05:00+05:30,short,11318.25,11481.25,0.4418,4.92,-24.8257,-17.7712,1.7,4.03,52.49,bearish,"MACD < Signal, -DI > +DI, ADX strong, Bearish Divergence",-72.01,-1.44,51665.51,11544.62
2018-09-14 13:10:00+05:30,2018-09-21 13:10:00+05:30,short,11481.7,11106.9,0.4355,78.6,8.6056,7.0035,27.74,25.86,16.86,bearish,"RSI > overbought, Bearish Divergence",163.23,3.26,51828.73,11711.33
2018-09-21 13:50:00+05:30,2018-09-24 14:00:00+05:30,buy,11153.05,10944.4,0.4483,47.94,-32.8913,-40.7642,9.15,28.61,42.34,bullish,"MACD > Signal, ADX strong, Bullish Divergence",-93.54,-1.87,51735.19,10929.99
